"","flight_date","flight_status","departure.airport","departure.timezone","departure.iata","departure.icao","departure.terminal","departure.gate","departure.delay","departure.scheduled","departure.estimated","departure.actual","departure.estimated_runway","departure.actual_runway","arrival.airport","arrival.timezone","arrival.iata","arrival.icao","arrival.terminal","arrival.gate","arrival.baggage","arrival.delay","arrival.scheduled","arrival.estimated","arrival.actual","arrival.estimated_runway","arrival.actual_runway","airline.name","airline.iata","airline.icao","flight.number","flight.iata","flight.icao","flight.codeshared","aircraft","live","flight.codeshared.airline_name","flight.codeshared.airline_iata","flight.codeshared.airline_icao","flight.codeshared.flight_number","flight.codeshared.flight_iata","flight.codeshared.flight_icao","aircraft.registration","aircraft.iata","aircraft.icao","aircraft.icao24"
"3134","2019-12-02","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F35",39,"2019-12-02T09:20:00+00:00","2019-12-02T09:20:00+00:00","2019-12-02T09:59:00+00:00","2019-12-02T10:15:00+00:00","2019-12-02T10:15:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T13:05:00+00:00","2019-12-02T13:05:00+00:00",NA,"2019-12-02T13:12:00+00:00","2019-12-02T13:12:00+00:00","Virgin Australia","VA","VOZ","5803","VA5803","VOZ5803",NA,NA,NA,"SilkAir","MI","SLK","274","MI274","SLK274",NA,NA,NA,NA
"3135","2019-12-02","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F35",39,"2019-12-02T09:20:00+00:00","2019-12-02T09:20:00+00:00","2019-12-02T09:59:00+00:00","2019-12-02T10:15:00+00:00","2019-12-02T10:15:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T13:05:00+00:00","2019-12-02T13:05:00+00:00",NA,"2019-12-02T13:12:00+00:00","2019-12-02T13:12:00+00:00","SilkAir","MI","SLK","274","MI274","SLK274",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9VMGN","B738","B738","76B4EE"
"3136","2019-12-02","landed","Juanda","Asia/Jakarta","SUB","WARR",NA,NA,NA,"2019-12-02T08:10:00+00:00","2019-12-02T08:10:00+00:00",NA,"2019-12-02T08:37:00+00:00","2019-12-02T08:37:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T11:45:00+00:00","2019-12-02T11:45:00+00:00",NA,"2019-12-02T11:52:00+00:00","2019-12-02T11:52:00+00:00","Lion Air","JT","LNI","748","JT748","LNI748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3137","2019-12-02","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2","E3",NA,"2019-12-02T09:10:00+00:00","2019-12-02T09:10:00+00:00",NA,"2019-12-02T09:44:00+00:00","2019-12-02T09:44:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T13:30:00+00:00","2019-12-02T13:30:00+00:00",NA,"2019-12-02T13:39:00+00:00","2019-12-02T13:39:00+00:00","Batik Air","ID","BTK","6270","ID6270","BTK6270",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLBW","B738","B738","8A04E4"
"3138","2019-12-02","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3","U13",15,"2019-12-02T11:00:00+00:00","2019-12-02T11:00:00+00:00","2019-12-02T11:15:00+00:00","2019-12-02T11:35:00+00:00","2019-12-02T11:35:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,2,"2019-12-02T15:30:00+00:00","2019-12-02T15:30:00+00:00","2019-12-02T15:32:00+00:00","2019-12-02T15:25:00+00:00","2019-12-02T15:25:00+00:00","Garuda Indonesia","GA","GIA","600","GA600","GIA600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGPL","A332","A332","8A026C"
"3139","2019-12-02","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,10,"2019-12-02T12:25:00+00:00","2019-12-02T12:25:00+00:00",NA,"2019-12-02T12:49:00+00:00","2019-12-02T12:49:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T14:05:00+00:00","2019-12-02T14:05:00+00:00",NA,"2019-12-02T14:12:00+00:00","2019-12-02T14:12:00+00:00","Lion Air","JT","LNI","778","JT778","LNI778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3140","2019-12-02","landed","Francisco Bangoy International","Asia/Manila","DVO","RPMD",NA,NA,NA,"2019-12-02T13:15:00+00:00","2019-12-02T13:15:00+00:00",NA,NA,NA,"Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T15:10:00+00:00","2019-12-02T15:10:00+00:00",NA,"2019-12-02T15:07:00+00:00","2019-12-02T15:07:00+00:00","Garuda Indonesia","GA","GIA","7402","GA7402","GIA7402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3141","2019-12-02","landed","Ngurah Rai International","Asia/Makassar","DPS","WADD","D",NA,NA,"2019-12-02T13:15:00+00:00","2019-12-02T13:15:00+00:00",NA,"2019-12-02T13:41:00+00:00","2019-12-02T13:41:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T15:35:00+00:00","2019-12-02T15:35:00+00:00",NA,"2019-12-02T15:55:00+00:00","2019-12-02T15:55:00+00:00","Lion Air","JT","LNI","776","JT776","LNI776",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLPI","B739","B739","8A04BC"
"3142","2019-12-02","landed","Babullah","Asia/Jayapura","TTE","WAMT",NA,NA,NA,"2019-12-02T14:10:00+00:00","2019-12-02T14:10:00+00:00",NA,"2019-12-02T14:29:00+00:00","2019-12-02T14:29:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T14:00:00+00:00","2019-12-02T14:00:00+00:00",NA,"2019-12-02T14:20:00+00:00","2019-12-02T14:20:00+00:00","Wings Air (Indonesia)","IW","WON","1171","IW1171","WON1171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3143","2019-12-02","landed","Jefman","Asia/Jayapura","SOQ","WASS",NA,NA,NA,"2019-12-02T16:40:00+00:00","2019-12-02T16:40:00+00:00",NA,NA,NA,"Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T17:20:00+00:00","2019-12-02T17:20:00+00:00",NA,"2019-12-02T16:33:00+00:00","2019-12-02T16:33:00+00:00","Lion Air","JT","LNI","799","JT799","LNI799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3144","2019-12-02","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,16,"2019-12-02T16:40:00+00:00","2019-12-02T16:40:00+00:00",NA,"2019-12-02T16:56:00+00:00","2019-12-02T16:56:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T18:20:00+00:00","2019-12-02T18:20:00+00:00",NA,"2019-12-02T18:29:00+00:00","2019-12-02T18:29:00+00:00","Citilink","QG","CTV","307","QG307","CTV307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3145","2019-12-02","landed","Bubung / Aminuddin Amir","Asia/Makassar","LUW","WAMW",NA,NA,NA,"2019-12-02T17:25:00+00:00","2019-12-02T17:25:00+00:00",NA,NA,NA,"Samratulangi","Asia/Makassar","MDC","WAMM",NA,NA,NA,NA,"2019-12-02T18:45:00+00:00","2019-12-02T18:45:00+00:00",NA,"2019-12-02T18:04:00+00:00","2019-12-02T18:04:00+00:00","Wings Air (Indonesia)","IW","WON","1188","IW1188","WON1188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3146","2019-12-07","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1","A3",4,"2019-12-07T12:30:00+00:00","2019-12-07T12:30:00+00:00","2019-12-07T12:33:00+00:00","2019-12-07T12:33:00+00:00","2019-12-07T12:33:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,NA,"2019-12-07T16:50:00+00:00","2019-12-07T16:50:00+00:00","2019-12-07T16:36:00+00:00","2019-12-07T16:36:00+00:00","2019-12-07T16:36:00+00:00","Lion Air","JT","LNI","742","JT742","LNI742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3147","2019-12-07","landed","Jefman","Asia/Jayapura","SOQ","WASS",NA,NA,15,"2019-12-07T16:40:00+00:00","2019-12-07T16:40:00+00:00","2019-12-07T16:55:00+00:00","2019-12-07T16:55:00+00:00","2019-12-07T16:55:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,2,"2019-12-07T17:20:00+00:00","2019-12-07T17:20:00+00:00","2019-12-07T17:21:00+00:00","2019-12-07T17:21:00+00:00","2019-12-07T17:21:00+00:00","Lion Air","JT","LNI","799","JT799","LNI799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3148","2019-12-07","landed","Ngurah Rai International","Asia/Makassar","DPS","WADD","I","27",11,"2019-12-07T13:15:00+00:00","2019-12-07T13:15:00+00:00","2019-12-07T13:25:00+00:00","2019-12-07T13:25:00+00:00","2019-12-07T13:25:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,4,"2019-12-07T15:35:00+00:00","2019-12-07T15:35:00+00:00","2019-12-07T15:31:00+00:00","2019-12-07T15:31:00+00:00","2019-12-07T15:31:00+00:00","Lion Air","JT","LNI","776","JT776","LNI776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3149","2019-12-07","landed","Juanda","Asia/Jakarta","SUB","WARR","1","21",7,"2019-12-07T08:10:00+00:00","2019-12-07T08:10:00+00:00","2019-12-07T08:16:00+00:00","2019-12-07T08:16:00+00:00","2019-12-07T08:16:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,NA,"2019-12-07T11:45:00+00:00","2019-12-07T11:45:00+00:00","2019-12-07T11:37:00+00:00","2019-12-07T11:37:00+00:00","2019-12-07T11:37:00+00:00","Lion Air","JT","LNI","748","JT748","LNI748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3150","2019-12-07","landed","Melangguane","Asia/Makassar","MNA","WAMN",NA,NA,5,"2019-12-07T11:30:00+00:00","2019-12-07T11:30:00+00:00","2019-12-07T11:35:00+00:00","2019-12-07T11:35:00+00:00","2019-12-07T11:35:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,NA,"2019-12-07T12:35:00+00:00","2019-12-07T12:35:00+00:00","2019-12-07T12:20:00+00:00","2019-12-07T12:20:00+00:00","2019-12-07T12:20:00+00:00","Wings Air (Indonesia)","IW","WON","1163","IW1163","WON1163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3151","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F36",44,"2019-12-07T09:20:00+00:00","2019-12-07T09:20:00+00:00","2019-12-07T10:04:00+00:00","2019-12-07T10:04:00+00:00","2019-12-07T10:04:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,4,"2019-12-07T13:05:00+00:00","2019-12-07T13:05:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","Garuda Indonesia","GA","GIA","9024","GA9024","GIA9024",NA,NA,NA,"silkair","mi","slk","274","mi274","slk274",NA,NA,NA,NA
"3152","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F36",44,"2019-12-07T09:20:00+00:00","2019-12-07T09:20:00+00:00","2019-12-07T10:04:00+00:00","2019-12-07T10:04:00+00:00","2019-12-07T10:04:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,4,"2019-12-07T13:05:00+00:00","2019-12-07T13:05:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","Singapore Airlines","SQ","SIA","5274","SQ5274","SIA5274",NA,NA,NA,"silkair","mi","slk","274","mi274","slk274",NA,NA,NA,NA
"3153","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F36",44,"2019-12-07T09:20:00+00:00","2019-12-07T09:20:00+00:00","2019-12-07T10:04:00+00:00","2019-12-07T10:04:00+00:00","2019-12-07T10:04:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,4,"2019-12-07T13:05:00+00:00","2019-12-07T13:05:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","Vistara","UK","VTI","5274","UK5274","VTI5274",NA,NA,NA,"silkair","mi","slk","274","mi274","slk274",NA,NA,NA,NA
"3154","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F36",44,"2019-12-07T09:20:00+00:00","2019-12-07T09:20:00+00:00","2019-12-07T10:04:00+00:00","2019-12-07T10:04:00+00:00","2019-12-07T10:04:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,4,"2019-12-07T13:05:00+00:00","2019-12-07T13:05:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","Virgin Australia","VA","VOZ","5803","VA5803","VOZ5803",NA,NA,NA,"silkair","mi","slk","274","mi274","slk274",NA,NA,NA,NA
"3155","2019-12-07","landed","Singapore Changi","Asia/Singapore","SIN","WSSS","2","F36",44,"2019-12-07T09:20:00+00:00","2019-12-07T09:20:00+00:00","2019-12-07T10:04:00+00:00","2019-12-07T10:04:00+00:00","2019-12-07T10:04:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,4,"2019-12-07T13:05:00+00:00","2019-12-07T13:05:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","2019-12-07T13:09:00+00:00","SilkAir","MI","SLK","274","MI274","SLK274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3156","2019-12-07","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3","U13",57,"2019-12-07T11:00:00+00:00","2019-12-07T11:00:00+00:00","2019-12-07T11:56:00+00:00","2019-12-07T11:56:00+00:00","2019-12-07T11:56:00+00:00","Samratulangi","Asia/Makassar","MDC","WAMM","2",NA,NA,18,"2019-12-07T15:30:00+00:00","2019-12-07T15:30:00+00:00","2019-12-07T15:47:00+00:00","2019-12-07T15:47:00+00:00","2019-12-07T15:47:00+00:00","Garuda Indonesia","GA","GIA","600","GA600","GIA600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3157","2019-12-01","landed","Sentani","Asia/Jayapura","DJJ","WAJJ",NA,NA,NA,"2019-12-01T07:00:00+00:00","2019-12-01T07:00:00+00:00",NA,NA,NA,"Mopah","Asia/Jayapura","MKQ","WAKK",NA,NA,NA,NA,"2019-12-01T08:10:00+00:00","2019-12-01T08:10:00+00:00",NA,"2019-12-01T09:39:00+00:00","2019-12-01T09:39:00+00:00","Lion Air","JT","LNI","794","JT794","LNI794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3158","2019-12-01","landed","Sentani","Asia/Jayapura","DJJ","WAJJ",NA,NA,3,"2019-12-01T07:45:00+00:00","2019-12-01T07:45:00+00:00","2019-12-01T07:48:00+00:00","2019-12-01T08:00:00+00:00","2019-12-01T08:00:00+00:00","Mopah","Asia/Jayapura","MKQ","WAKK",NA,NA,NA,NA,"2019-12-01T09:05:00+00:00","2019-12-01T09:05:00+00:00","2019-12-01T09:05:00+00:00","2019-12-01T09:00:00+00:00","2019-12-01T09:00:00+00:00","Garuda Indonesia","GA","GIA","658","GA658","GIA658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3159","2019-12-02","landed","Sentani","Asia/Jayapura","DJJ","WAJJ",NA,NA,NA,"2019-12-02T07:00:00+00:00","2019-12-02T07:00:00+00:00",NA,NA,NA,"Mopah","Asia/Jayapura","MKQ","WAKK",NA,NA,NA,NA,"2019-12-02T08:10:00+00:00","2019-12-02T08:10:00+00:00",NA,"2019-12-02T08:43:00+00:00","2019-12-02T08:43:00+00:00","Lion Air","JT","LNI","794","JT794","LNI794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3160","2019-12-02","landed","Sentani","Asia/Jayapura","DJJ","WAJJ",NA,NA,NA,"2019-12-02T07:45:00+00:00","2019-12-02T07:45:00+00:00",NA,NA,NA,"Mopah","Asia/Jayapura","MKQ","WAKK",NA,NA,NA,NA,"2019-12-02T09:05:00+00:00","2019-12-02T09:05:00+00:00",NA,"2019-12-02T09:10:00+00:00","2019-12-02T09:10:00+00:00","Garuda Indonesia","GA","GIA","658","GA658","GIA658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3161","2019-12-01","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,6,"2019-12-01T08:35:00+00:00","2019-12-01T08:35:00+00:00",NA,"2019-12-01T08:41:00+00:00","2019-12-01T08:41:00+00:00","Rendani","Asia/Jayapura","MKW","WASR",NA,NA,NA,NA,"2019-12-01T12:40:00+00:00","2019-12-01T12:40:00+00:00",NA,"2019-12-01T12:00:00+00:00","2019-12-01T12:00:00+00:00","Lion Air","JT","LNI","784","JT784","LNI784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3162","2019-12-01","landed","Jefman","Asia/Jayapura","SOQ","WASS",NA,NA,NA,"2019-12-01T15:35:00+00:00","2019-12-01T15:35:00+00:00",NA,NA,NA,"Rendani","Asia/Jayapura","MKW","WASR",NA,NA,NA,NA,"2019-12-01T16:35:00+00:00","2019-12-01T16:35:00+00:00",NA,"2019-12-01T16:30:00+00:00","2019-12-01T16:30:00+00:00","Wings Air (Indonesia)","IW","WON","1612","IW1612","WON1612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3163","2019-12-07","landed","Jefman","Asia/Jayapura","SOQ","WASS",NA,NA,NA,"2019-12-07T11:00:00+00:00","2019-12-07T11:00:00+00:00","2019-12-07T11:00:00+00:00","2019-12-07T11:00:00+00:00","2019-12-07T11:00:00+00:00","Rendani","Asia/Jayapura","MKW","WASR",NA,NA,NA,NA,"2019-12-07T11:55:00+00:00","2019-12-07T11:55:00+00:00","2019-12-07T11:52:00+00:00","2019-12-07T11:52:00+00:00","2019-12-07T11:52:00+00:00","Batik Air","ID","BTK","6150","ID6150","BTK6150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3164","2019-12-07","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,"2",18,"2019-12-07T08:35:00+00:00","2019-12-07T08:35:00+00:00","2019-12-07T08:52:00+00:00","2019-12-07T08:52:00+00:00","2019-12-07T08:52:00+00:00","Rendani","Asia/Jayapura","MKW","WASR",NA,NA,NA,NA,"2019-12-07T12:40:00+00:00","2019-12-07T12:40:00+00:00","2019-12-07T12:20:00+00:00","2019-12-07T12:20:00+00:00","2019-12-07T12:20:00+00:00","Lion Air","JT","LNI","784","JT784","LNI784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3165","2019-12-01","landed","Halim Perdana Kusuma","Asia/Jakarta","HLP","WIHH",NA,"05",NA,"2019-12-01T07:30:00+00:00","2019-12-01T07:30:00+00:00",NA,"2019-12-01T07:47:00+00:00","2019-12-01T07:47:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-01T08:55:00+00:00","2019-12-01T08:55:00+00:00",NA,"2019-12-01T09:12:00+00:00","2019-12-01T09:12:00+00:00","Citilink","QG","CTV","160","QG160","CTV160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGQK","A320","A320","8A0509"
"3166","2019-12-01","landed","Halim Perdana Kusuma","Asia/Jakarta","HLP","WIHH",NA,"08",NA,"2019-12-01T07:45:00+00:00","2019-12-01T07:45:00+00:00",NA,"2019-12-01T07:45:00+00:00","2019-12-01T07:45:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-01T09:15:00+00:00","2019-12-01T09:15:00+00:00",NA,"2019-12-01T08:58:00+00:00","2019-12-01T08:58:00+00:00","Batik Air","ID","BTK","7581","ID7581","BTK7581",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLUH","A320","A320","8A05EF"
"3167","2019-12-01","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3","U16",NA,"2019-12-01T08:15:00+00:00","2019-12-01T08:15:00+00:00","2019-12-01T08:05:00+00:00","2019-12-01T08:30:00+00:00","2019-12-01T08:30:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-01T10:10:00+00:00","2019-12-01T10:10:00+00:00","2019-12-01T09:46:00+00:00","2019-12-01T09:40:00+00:00","2019-12-01T09:40:00+00:00","Garuda Indonesia","GA","GIA","290","GA290","GIA290",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGEM","B738","B738","8A01BE"
"3168","2019-12-01","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1","A4",NA,"2019-12-01T10:40:00+00:00","2019-12-01T10:40:00+00:00",NA,"2019-12-01T10:57:00+00:00","2019-12-01T10:57:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-01T12:05:00+00:00","2019-12-01T12:05:00+00:00",NA,"2019-12-01T12:08:00+00:00","2019-12-01T12:08:00+00:00","Lion Air","JT","LNI","814","JT814","LNI814",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLKT","B738","B738","8A01A7"
"3169","2019-12-01","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3","U21",15,"2019-12-01T10:40:00+00:00","2019-12-01T10:40:00+00:00","2019-12-01T10:55:00+00:00","2019-12-01T11:21:00+00:00","2019-12-01T11:21:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,14,"2019-12-01T12:25:00+00:00","2019-12-01T12:25:00+00:00","2019-12-01T12:39:00+00:00","2019-12-01T12:33:00+00:00","2019-12-01T12:33:00+00:00","Garuda Indonesia","GA","GIA","292","GA292","GIA292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGFF","B738","B738","8A023E"
"3170","2019-12-01","landed","Halim Perdana Kusuma","Asia/Jakarta","HLP","WIHH",NA,"06",NA,"2019-12-01T12:25:00+00:00","2019-12-01T12:25:00+00:00",NA,"2019-12-01T12:17:00+00:00","2019-12-01T12:17:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00",NA,"2019-12-01T13:31:00+00:00","2019-12-01T13:31:00+00:00","Citilink","QG","CTV","164","QG164","CTV164",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGQA","A320","A320","8A04A5"
"3171","2019-12-01","landed","Halim Perdana Kusuma","Asia/Jakarta","HLP","WIHH",NA,"08",NA,"2019-12-01T12:45:00+00:00","2019-12-01T12:45:00+00:00",NA,"2019-12-01T12:46:00+00:00","2019-12-01T12:46:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-01T14:15:00+00:00","2019-12-01T14:15:00+00:00",NA,"2019-12-01T13:57:00+00:00","2019-12-01T13:57:00+00:00","Batik Air","ID","BTK","7583","ID7583","BTK7583",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLAH","A320","A320","8A0492"
"3172","2019-12-01","landed","Ngurah Rai International","Asia/Makassar","DPS","WADD","D",NA,NA,"2019-12-01T13:40:00+00:00","2019-12-01T13:40:00+00:00",NA,"2019-12-01T14:06:00+00:00","2019-12-01T14:06:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-01T13:50:00+00:00","2019-12-01T13:50:00+00:00",NA,"2019-12-01T14:15:00+00:00","2019-12-01T14:15:00+00:00","Wings Air (Indonesia)","IW","WON","1840","IW1840","WON1840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3173","2019-12-02","landed","Halim Perdana Kusuma","Asia/Jakarta","HLP","WIHH",NA,"06",NA,"2019-12-02T07:30:00+00:00","2019-12-02T07:30:00+00:00",NA,"2019-12-02T07:42:00+00:00","2019-12-02T07:42:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-02T08:55:00+00:00","2019-12-02T08:55:00+00:00",NA,"2019-12-02T08:54:00+00:00","2019-12-02T08:54:00+00:00","Citilink","QG","CTV","160","QG160","CTV160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGQK","A320","A320","8A0509"
"3174","2019-12-02","landed","Halim Perdana Kusuma","Asia/Jakarta","HLP","WIHH",NA,"08",NA,"2019-12-02T07:45:00+00:00","2019-12-02T07:45:00+00:00",NA,"2019-12-02T07:44:00+00:00","2019-12-02T07:44:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-02T09:15:00+00:00","2019-12-02T09:15:00+00:00",NA,"2019-12-02T09:06:00+00:00","2019-12-02T09:06:00+00:00","Batik Air","ID","BTK","7581","ID7581","BTK7581",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLUH","A320","A320","8A05EF"
"3175","2019-12-02","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3","U13",NA,"2019-12-02T08:15:00+00:00","2019-12-02T08:15:00+00:00","2019-12-02T08:13:00+00:00","2019-12-02T08:21:00+00:00","2019-12-02T08:21:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-02T10:10:00+00:00","2019-12-02T10:10:00+00:00","2019-12-02T09:48:00+00:00","2019-12-02T09:38:00+00:00","2019-12-02T09:38:00+00:00","Garuda Indonesia","GA","GIA","290","GA290","GIA290",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGEM","B738","B738","8A01BE"
"3176","2019-12-02","landed","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1","A4",NA,"2019-12-02T10:40:00+00:00","2019-12-02T10:40:00+00:00",NA,"2019-12-02T10:45:00+00:00","2019-12-02T10:45:00+00:00","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,NA,"2019-12-02T12:05:00+00:00","2019-12-02T12:05:00+00:00",NA,"2019-12-02T11:56:00+00:00","2019-12-02T11:56:00+00:00","Lion Air","JT","LNI","814","JT814","LNI814",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLKT","B738","B738","8A01A7"
